semantic_tensor_id	source_name	source_dtype	source_shape	runtime_layout	owning_gpu	layer_id	kernel_family	source_offset	byte_length	shard_file	shard_offset	scale_offset	checksum
blk.14.attn_kv_latent.weight	blk.14.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	2	14	v100_fp8_dequant_f16_hmma_pending	51218620416	2113536	gpu2.weights	7194777344	-1	pending
blk.14.attn_output_a.weight	blk.14.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	2	14	v100_fp8_dequant_f16_hmma_pending	51220733952	33816576	gpu2.weights	7196890880	-1	pending
blk.14.attn_output_b.weight	blk.14.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	2	14	v100_fp8_dequant_f16_hmma_pending	51254550528	33816576	gpu2.weights	7230707456	-1	pending
blk.14.attn_q_a.weight	blk.14.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	2	14	v100_fp8_dequant_f16_hmma_pending	51288367104	4227072	gpu2.weights	7264524032	-1	pending
blk.14.attn_q_b.weight	blk.14.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	2	14	v100_fp8_dequant_f16_hmma_pending	51292594176	33816576	gpu2.weights	7268751104	-1	pending
blk.14.attn_norm.weight	blk.14.attn_norm.weight	f32	[4096]	source_f32_control	2	14	ds4_attention_control	51326410752	16384	gpu2.weights	7302567680	-1	pending
blk.14.ffn_down_exps.weight	blk.14.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	2	14	v100_grouped_mxfp4_pending	51326427136	1140850688	gpu2.weights	7302584064	-1	pending
blk.14.ffn_gate_exps.weight	blk.14.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	14	v100_grouped_mxfp4_pending	52467277824	1140850688	gpu2.weights	8443434752	-1	pending
blk.14.ffn_up_exps.weight	blk.14.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	14	v100_grouped_mxfp4_pending	53608128512	1140850688	gpu2.weights	9584285440	-1	pending
blk.14.exp_probs_b	blk.14.exp_probs_b	f32	[256]	source_f32	2	14	ds4_router_f32_i32	54748979200	1024	gpu2.weights	10725136128	-1	pending
blk.14.ffn_gate_inp.weight	blk.14.ffn_gate_inp.weight	f32	[4096x256]	source_f32	2	14	ds4_router_f32_i32	54748980224	4194304	gpu2.weights	10725137152	-1	pending
blk.14.ffn_gate_shexp.weight	blk.14.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	14	v100_shared_fp8_dense_pending	54753174528	8454144	gpu2.weights	10729331456	-1	pending
blk.14.ffn_down_shexp.weight	blk.14.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	2	14	v100_shared_fp8_dense_pending	54761628672	8454144	gpu2.weights	10737785600	-1	pending
blk.14.ffn_up_shexp.weight	blk.14.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	14	v100_shared_fp8_dense_pending	54770082816	8454144	gpu2.weights	10746239744	-1	pending
blk.14.ffn_norm.weight	blk.14.ffn_norm.weight	f32	[4096]	source_f32	2	14	ds4_control_f32	54778536960	16384	gpu2.weights	10754693888	-1	pending
blk.14.hc_attn_base	blk.14.hc_attn_base	f32	[24]	source_f32	2	14	ds4_hc_control_f32	54778553344	96	gpu2.weights	10754710272	-1	pending
blk.14.hc_attn_fn	blk.14.hc_attn_fn	f32	[16384x24]	source_f32	2	14	ds4_hc_control_f32	54778553440	1572864	gpu2.weights	10754710528	-1	pending
blk.14.hc_attn_scale	blk.14.hc_attn_scale	f32	[3]	source_f32	2	14	ds4_hc_control_f32	54780126304	12	gpu2.weights	10756283392	-1	pending
blk.14.hc_ffn_base	blk.14.hc_ffn_base	f32	[24]	source_f32	2	14	ds4_hc_control_f32	54780126336	96	gpu2.weights	10756283648	-1	pending
blk.14.hc_ffn_fn	blk.14.hc_ffn_fn	f32	[16384x24]	source_f32	2	14	ds4_hc_control_f32	54780126432	1572864	gpu2.weights	10756283904	-1	pending
blk.14.hc_ffn_scale	blk.14.hc_ffn_scale	f32	[3]	source_f32	2	14	ds4_hc_control_f32	54781699296	12	gpu2.weights	10757856768	-1	pending
blk.15.attn_sinks	blk.15.attn_sinks	f32	[64]	source_f32_control	2	15	ds4_attention_control	54781699328	256	gpu2.weights	10757857024	-1	pending
blk.15.attn_compress_ape	blk.15.attn_compress_ape	f32	[512x128]	source_f32	2	15	ds4_compressor_bf16_f32_pending	54781699584	262144	gpu2.weights	10757857280	-1	pending
blk.15.attn_compress_norm.weight	blk.15.attn_compress_norm.weight	f32	[512]	source_f32	2	15	ds4_compressor_bf16_f32_pending	54781961728	2048	gpu2.weights	10758119424	-1	pending
blk.15.attn_compress_gate.weight	blk.15.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	2	15	ds4_compressor_bf16_f32_pending	54781963776	4194304	gpu2.weights	10758121472	-1	pending
blk.15.attn_compress_kv.weight	blk.15.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	2	15	ds4_compressor_bf16_f32_pending	54786158080	4194304	gpu2.weights	10762315776	-1	pending
blk.15.attn_kv_a_norm.weight	blk.15.attn_kv_a_norm.weight	f32	[512]	source_f32_control	2	15	ds4_attention_control	54790352384	2048	gpu2.weights	10766510080	-1	pending
blk.15.attn_q_a_norm.weight	blk.15.attn_q_a_norm.weight	f32	[1024]	source_f32_control	2	15	ds4_attention_control	54790354432	4096	gpu2.weights	10766512128	-1	pending
blk.15.attn_kv_latent.weight	blk.15.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	2	15	v100_fp8_dequant_f16_hmma_pending	54790358528	2113536	gpu2.weights	10766516224	-1	pending
blk.15.attn_output_a.weight	blk.15.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	2	15	v100_fp8_dequant_f16_hmma_pending	54792472064	33816576	gpu2.weights	10768629760	-1	pending
blk.15.attn_output_b.weight	blk.15.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	2	15	v100_fp8_dequant_f16_hmma_pending	54826288640	33816576	gpu2.weights	10802446336	-1	pending
blk.15.attn_q_a.weight	blk.15.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	2	15	v100_fp8_dequant_f16_hmma_pending	54860105216	4227072	gpu2.weights	10836262912	-1	pending
blk.15.attn_q_b.weight	blk.15.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	2	15	v100_fp8_dequant_f16_hmma_pending	54864332288	33816576	gpu2.weights	10840489984	-1	pending
blk.15.attn_norm.weight	blk.15.attn_norm.weight	f32	[4096]	source_f32_control	2	15	ds4_attention_control	54898148864	16384	gpu2.weights	10874306560	-1	pending
blk.15.ffn_down_exps.weight	blk.15.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	2	15	v100_grouped_mxfp4_pending	54898165248	1140850688	gpu2.weights	10874322944	-1	pending
blk.15.ffn_gate_exps.weight	blk.15.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	15	v100_grouped_mxfp4_pending	56039015936	1140850688	gpu2.weights	12015173632	-1	pending
blk.15.ffn_up_exps.weight	blk.15.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	15	v100_grouped_mxfp4_pending	57179866624	1140850688	gpu2.weights	13156024320	-1	pending
blk.15.exp_probs_b	blk.15.exp_probs_b	f32	[256]	source_f32	2	15	ds4_router_f32_i32	58320717312	1024	gpu2.weights	14296875008	-1	pending
blk.15.ffn_gate_inp.weight	blk.15.ffn_gate_inp.weight	f32	[4096x256]	source_f32	2	15	ds4_router_f32_i32	58320718336	4194304	gpu2.weights	14296876032	-1	pending
blk.15.ffn_gate_shexp.weight	blk.15.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	15	v100_shared_fp8_dense_pending	58324912640	8454144	gpu2.weights	14301070336	-1	pending
blk.15.ffn_down_shexp.weight	blk.15.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	2	15	v100_shared_fp8_dense_pending	58333366784	8454144	gpu2.weights	14309524480	-1	pending
blk.15.ffn_up_shexp.weight	blk.15.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	15	v100_shared_fp8_dense_pending	58341820928	8454144	gpu2.weights	14317978624	-1	pending
blk.15.ffn_norm.weight	blk.15.ffn_norm.weight	f32	[4096]	source_f32	2	15	ds4_control_f32	58350275072	16384	gpu2.weights	14326432768	-1	pending
blk.15.hc_attn_base	blk.15.hc_attn_base	f32	[24]	source_f32	2	15	ds4_hc_control_f32	58350291456	96	gpu2.weights	14326449152	-1	pending
blk.15.hc_attn_fn	blk.15.hc_attn_fn	f32	[16384x24]	source_f32	2	15	ds4_hc_control_f32	58350291552	1572864	gpu2.weights	14326449408	-1	pending
blk.15.hc_attn_scale	blk.15.hc_attn_scale	f32	[3]	source_f32	2	15	ds4_hc_control_f32	58351864416	12	gpu2.weights	14328022272	-1	pending
blk.15.hc_ffn_base	blk.15.hc_ffn_base	f32	[24]	source_f32	2	15	ds4_hc_control_f32	58351864448	96	gpu2.weights	14328022528	-1	pending
blk.15.hc_ffn_fn	blk.15.hc_ffn_fn	f32	[16384x24]	source_f32	2	15	ds4_hc_control_f32	58351864544	1572864	gpu2.weights	14328022784	-1	pending
blk.15.hc_ffn_scale	blk.15.hc_ffn_scale	f32	[3]	source_f32	2	15	ds4_hc_control_f32	58353437408	12	gpu2.weights	14329595648	-1	pending
blk.16.attn_sinks	blk.16.attn_sinks	f32	[64]	source_f32_control	2	16	ds4_attention_control	58353437440	256	gpu2.weights	14329595904	-1	pending
blk.16.attn_compress_ape	blk.16.attn_compress_ape	f32	[1024x4]	source_f32	2	16	ds4_compressor_bf16_f32_pending	58353437696	16384	gpu2.weights	14329596160	-1	pending
blk.16.attn_compress_norm.weight	blk.16.attn_compress_norm.weight	f32	[512]	source_f32	2	16	ds4_compressor_bf16_f32_pending	58353454080	2048	gpu2.weights	14329612544	-1	pending
blk.16.attn_compress_gate.weight	blk.16.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	2	16	ds4_compressor_bf16_f32_pending	58353456128	8388608	gpu2.weights	14329614592	-1	pending
blk.16.attn_compress_kv.weight	blk.16.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	2	16	ds4_compressor_bf16_f32_pending	58361844736	8388608	gpu2.weights	14338003200	-1	pending
blk.16.indexer.compress_ape	blk.16.indexer.compress_ape	f32	[256x4]	source_f32	2	16	ds4_indexer_mixed_pending	58370233344	4096	gpu2.weights	14346391808	-1	pending
blk.16.indexer.compress_norm.weight	blk.16.indexer.compress_norm.weight	f32	[128]	source_f32	2	16	ds4_indexer_mixed_pending	58370237440	512	gpu2.weights	14346395904	-1	pending
blk.16.indexer.compress_gate.weight	blk.16.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	2	16	ds4_indexer_mixed_pending	58370237952	2097152	gpu2.weights	14346396416	-1	pending
blk.16.indexer.compress_kv.weight	blk.16.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	2	16	ds4_indexer_mixed_pending	58372335104	2097152	gpu2.weights	14348493568	-1	pending
blk.16.indexer.proj.weight	blk.16.indexer.proj.weight	bf16	[4096x64]	source_bf16	2	16	ds4_indexer_mixed_pending	58374432256	524288	gpu2.weights	14350590720	-1	pending
blk.16.indexer.attn_q_b.weight	blk.16.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	2	16	ds4_indexer_mixed_pending	58374956544	8454144	gpu2.weights	14351115008	-1	pending
blk.16.attn_kv_a_norm.weight	blk.16.attn_kv_a_norm.weight	f32	[512]	source_f32_control	2	16	ds4_attention_control	58383410688	2048	gpu2.weights	14359569152	-1	pending
blk.16.attn_q_a_norm.weight	blk.16.attn_q_a_norm.weight	f32	[1024]	source_f32_control	2	16	ds4_attention_control	58383412736	4096	gpu2.weights	14359571200	-1	pending
blk.16.attn_kv_latent.weight	blk.16.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	2	16	v100_fp8_dequant_f16_hmma_pending	58383416832	2113536	gpu2.weights	14359575296	-1	pending
blk.16.attn_output_a.weight	blk.16.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	2	16	v100_fp8_dequant_f16_hmma_pending	58385530368	33816576	gpu2.weights	14361688832	-1	pending
blk.16.attn_output_b.weight	blk.16.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	2	16	v100_fp8_dequant_f16_hmma_pending	58419346944	33816576	gpu2.weights	14395505408	-1	pending
blk.16.attn_q_a.weight	blk.16.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	2	16	v100_fp8_dequant_f16_hmma_pending	58453163520	4227072	gpu2.weights	14429321984	-1	pending
blk.16.attn_q_b.weight	blk.16.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	2	16	v100_fp8_dequant_f16_hmma_pending	58457390592	33816576	gpu2.weights	14433549056	-1	pending
blk.16.attn_norm.weight	blk.16.attn_norm.weight	f32	[4096]	source_f32_control	2	16	ds4_attention_control	58491207168	16384	gpu2.weights	14467365632	-1	pending
blk.16.ffn_down_exps.weight	blk.16.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	2	16	v100_grouped_mxfp4_pending	58491223552	1140850688	gpu2.weights	14467382016	-1	pending
blk.16.ffn_gate_exps.weight	blk.16.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	16	v100_grouped_mxfp4_pending	59632074240	1140850688	gpu2.weights	15608232704	-1	pending
blk.16.ffn_up_exps.weight	blk.16.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	16	v100_grouped_mxfp4_pending	60772924928	1140850688	gpu2.weights	16749083392	-1	pending
blk.16.exp_probs_b	blk.16.exp_probs_b	f32	[256]	source_f32	2	16	ds4_router_f32_i32	61913775616	1024	gpu2.weights	17889934080	-1	pending
blk.16.ffn_gate_inp.weight	blk.16.ffn_gate_inp.weight	f32	[4096x256]	source_f32	2	16	ds4_router_f32_i32	61913776640	4194304	gpu2.weights	17889935104	-1	pending
blk.16.ffn_gate_shexp.weight	blk.16.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	16	v100_shared_fp8_dense_pending	61917970944	8454144	gpu2.weights	17894129408	-1	pending
blk.16.ffn_down_shexp.weight	blk.16.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	2	16	v100_shared_fp8_dense_pending	61926425088	8454144	gpu2.weights	17902583552	-1	pending
blk.16.ffn_up_shexp.weight	blk.16.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	16	v100_shared_fp8_dense_pending	61934879232	8454144	gpu2.weights	17911037696	-1	pending
blk.16.ffn_norm.weight	blk.16.ffn_norm.weight	f32	[4096]	source_f32	2	16	ds4_control_f32	61943333376	16384	gpu2.weights	17919491840	-1	pending
blk.16.hc_attn_base	blk.16.hc_attn_base	f32	[24]	source_f32	2	16	ds4_hc_control_f32	61943349760	96	gpu2.weights	17919508224	-1	pending
blk.16.hc_attn_fn	blk.16.hc_attn_fn	f32	[16384x24]	source_f32	2	16	ds4_hc_control_f32	61943349856	1572864	gpu2.weights	17919508480	-1	pending
blk.16.hc_attn_scale	blk.16.hc_attn_scale	f32	[3]	source_f32	2	16	ds4_hc_control_f32	61944922720	12	gpu2.weights	17921081344	-1	pending
blk.16.hc_ffn_base	blk.16.hc_ffn_base	f32	[24]	source_f32	2	16	ds4_hc_control_f32	61944922752	96	gpu2.weights	17921081600	-1	pending
blk.16.hc_ffn_fn	blk.16.hc_ffn_fn	f32	[16384x24]	source_f32	2	16	ds4_hc_control_f32	61944922848	1572864	gpu2.weights	17921081856	-1	pending
blk.16.hc_ffn_scale	blk.16.hc_ffn_scale	f32	[3]	source_f32	2	16	ds4_hc_control_f32	61946495712	12	gpu2.weights	17922654720	-1	pending
blk.17.attn_sinks	blk.17.attn_sinks	f32	[64]	source_f32_control	2	17	ds4_attention_control	61946495744	256	gpu2.weights	17922654976	-1	pending
blk.17.attn_compress_ape	blk.17.attn_compress_ape	f32	[512x128]	source_f32	2	17	ds4_compressor_bf16_f32_pending	61946496000	262144	gpu2.weights	17922655232	-1	pending
blk.17.attn_compress_norm.weight	blk.17.attn_compress_norm.weight	f32	[512]	source_f32	2	17	ds4_compressor_bf16_f32_pending	61946758144	2048	gpu2.weights	17922917376	-1	pending
blk.17.attn_compress_gate.weight	blk.17.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	2	17	ds4_compressor_bf16_f32_pending	61946760192	4194304	gpu2.weights	17922919424	-1	pending
blk.17.attn_compress_kv.weight	blk.17.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	2	17	ds4_compressor_bf16_f32_pending	61950954496	4194304	gpu2.weights	17927113728	-1	pending
blk.17.attn_kv_a_norm.weight	blk.17.attn_kv_a_norm.weight	f32	[512]	source_f32_control	2	17	ds4_attention_control	61955148800	2048	gpu2.weights	17931308032	-1	pending
blk.17.attn_q_a_norm.weight	blk.17.attn_q_a_norm.weight	f32	[1024]	source_f32_control	2	17	ds4_attention_control	61955150848	4096	gpu2.weights	17931310080	-1	pending
blk.17.attn_kv_latent.weight	blk.17.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	2	17	v100_fp8_dequant_f16_hmma_pending	61955154944	2113536	gpu2.weights	17931314176	-1	pending
blk.17.attn_output_a.weight	blk.17.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	2	17	v100_fp8_dequant_f16_hmma_pending	61957268480	33816576	gpu2.weights	17933427712	-1	pending
blk.17.attn_output_b.weight	blk.17.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	2	17	v100_fp8_dequant_f16_hmma_pending	61991085056	33816576	gpu2.weights	17967244288	-1	pending
blk.17.attn_q_a.weight	blk.17.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	2	17	v100_fp8_dequant_f16_hmma_pending	62024901632	4227072	gpu2.weights	18001060864	-1	pending
blk.17.attn_q_b.weight	blk.17.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	2	17	v100_fp8_dequant_f16_hmma_pending	62029128704	33816576	gpu2.weights	18005287936	-1	pending
blk.17.attn_norm.weight	blk.17.attn_norm.weight	f32	[4096]	source_f32_control	2	17	ds4_attention_control	62062945280	16384	gpu2.weights	18039104512	-1	pending
blk.17.ffn_down_exps.weight	blk.17.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	2	17	v100_grouped_mxfp4_pending	62062961664	1140850688	gpu2.weights	18039120896	-1	pending
blk.17.ffn_gate_exps.weight	blk.17.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	17	v100_grouped_mxfp4_pending	63203812352	1140850688	gpu2.weights	19179971584	-1	pending
blk.17.ffn_up_exps.weight	blk.17.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	2	17	v100_grouped_mxfp4_pending	64344663040	1140850688	gpu2.weights	20320822272	-1	pending
blk.17.exp_probs_b	blk.17.exp_probs_b	f32	[256]	source_f32	2	17	ds4_router_f32_i32	65485513728	1024	gpu2.weights	21461672960	-1	pending
blk.17.ffn_gate_inp.weight	blk.17.ffn_gate_inp.weight	f32	[4096x256]	source_f32	2	17	ds4_router_f32_i32	65485514752	4194304	gpu2.weights	21461673984	-1	pending
blk.17.ffn_gate_shexp.weight	blk.17.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	17	v100_shared_fp8_dense_pending	65489709056	8454144	gpu2.weights	21465868288	-1	pending
blk.17.ffn_down_shexp.weight	blk.17.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	2	17	v100_shared_fp8_dense_pending	65498163200	8454144	gpu2.weights	21474322432	-1	pending
blk.17.ffn_up_shexp.weight	blk.17.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	17	v100_shared_fp8_dense_pending	65506617344	8454144	gpu2.weights	21482776576	-1	pending
blk.17.ffn_norm.weight	blk.17.ffn_norm.weight	f32	[4096]	source_f32	2	17	ds4_control_f32	65515071488	16384	gpu2.weights	21491230720	-1	pending
blk.17.hc_attn_base	blk.17.hc_attn_base	f32	[24]	source_f32	2	17	ds4_hc_control_f32	65515087872	96	gpu2.weights	21491247104	-1	pending
blk.17.hc_attn_fn	blk.17.hc_attn_fn	f32	[16384x24]	source_f32	2	17	ds4_hc_control_f32	65515087968	1572864	gpu2.weights	21491247360	-1	pending
blk.17.hc_attn_scale	blk.17.hc_attn_scale	f32	[3]	source_f32	2	17	ds4_hc_control_f32	65516660832	12	gpu2.weights	21492820224	-1	pending
blk.17.hc_ffn_base	blk.17.hc_ffn_base	f32	[24]	source_f32	2	17	ds4_hc_control_f32	65516660864	96	gpu2.weights	21492820480	-1	pending
blk.17.hc_ffn_fn	blk.17.hc_ffn_fn	f32	[16384x24]	source_f32	2	17	ds4_hc_control_f32	65516660960	1572864	gpu2.weights	21492820736	-1	pending
blk.17.hc_ffn_scale	blk.17.hc_ffn_scale	f32	[3]	source_f32	2	17	ds4_hc_control_f32	65518233824	12	gpu2.weights	21494393600	-1	pending
blk.18.attn_sinks	blk.18.attn_sinks	f32	[64]	source_f32_control	3	18	ds4_attention_control	65518233856	256	gpu3.weights	0	-1	pending
blk.18.attn_compress_ape	blk.18.attn_compress_ape	f32	[1024x4]	source_f32	3	18	ds4_compressor_bf16_f32_pending	65518234112	16384	gpu3.weights	256	-1	pending
blk.18.attn_compress_norm.weight	blk.18.attn_compress_norm.weight	f32	[512]	source_f32	3	18	ds4_compressor_bf16_f32_pending	65518250496	2048	gpu3.weights	16640	-1	pending
blk.18.attn_compress_gate.weight	blk.18.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	3	18	ds4_compressor_bf16_f32_pending	65518252544	8388608	gpu3.weights	18688	-1	pending
blk.18.attn_compress_kv.weight	blk.18.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	3	18	ds4_compressor_bf16_f32_pending	65526641152	8388608	gpu3.weights	8407296	-1	pending
blk.18.indexer.compress_ape	blk.18.indexer.compress_ape	f32	[256x4]	source_f32	3	18	ds4_indexer_mixed_pending	65535029760	4096	gpu3.weights	16795904	-1	pending
blk.18.indexer.compress_norm.weight	blk.18.indexer.compress_norm.weight	f32	[128]	source_f32	3	18	ds4_indexer_mixed_pending	65535033856	512	gpu3.weights	16800000	-1	pending
blk.18.indexer.compress_gate.weight	blk.18.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	3	18	ds4_indexer_mixed_pending	65535034368	2097152	gpu3.weights	16800512	-1	pending
blk.18.indexer.compress_kv.weight	blk.18.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	3	18	ds4_indexer_mixed_pending	65537131520	2097152	gpu3.weights	18897664	-1	pending
blk.18.indexer.proj.weight	blk.18.indexer.proj.weight	bf16	[4096x64]	source_bf16	3	18	ds4_indexer_mixed_pending	65539228672	524288	gpu3.weights	20994816	-1	pending
blk.18.indexer.attn_q_b.weight	blk.18.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	3	18	ds4_indexer_mixed_pending	65539752960	8454144	gpu3.weights	21519104	-1	pending
blk.18.attn_kv_a_norm.weight	blk.18.attn_kv_a_norm.weight	f32	[512]	source_f32_control	3	18	ds4_attention_control	65548207104	2048	gpu3.weights	29973248	-1	pending
blk.18.attn_q_a_norm.weight	blk.18.attn_q_a_norm.weight	f32	[1024]	source_f32_control	3	18	ds4_attention_control	65548209152	4096	gpu3.weights	29975296	-1	pending
