semantic_tensor_id	source_name	source_dtype	source_shape	owning_gpu	layer_id	byte_length	status
blk.21.exp_probs_b	blk.21.exp_probs_b	f32	[256]	3	21	1024	OK
blk.21.ffn_gate_inp.weight	blk.21.ffn_gate_inp.weight	f32	[4096x256]	3	21	4194304	OK
blk.21.ffn_gate_shexp.weight	blk.21.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	3	21	8454144	OK
blk.21.ffn_down_shexp.weight	blk.21.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	3	21	8454144	OK
blk.21.ffn_up_shexp.weight	blk.21.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	3	21	8454144	OK
blk.21.ffn_norm.weight	blk.21.ffn_norm.weight	f32	[4096]	3	21	16384	OK
blk.21.hc_attn_base	blk.21.hc_attn_base	f32	[24]	3	21	96	OK
blk.21.hc_attn_fn	blk.21.hc_attn_fn	f32	[16384x24]	3	21	1572864	OK
blk.21.hc_attn_scale	blk.21.hc_attn_scale	f32	[3]	3	21	12	OK
blk.21.hc_ffn_base	blk.21.hc_ffn_base	f32	[24]	3	21	96	OK
blk.21.hc_ffn_fn	blk.21.hc_ffn_fn	f32	[16384x24]	3	21	1572864	OK
blk.21.hc_ffn_scale	blk.21.hc_ffn_scale	f32	[3]	3	21	12	OK
blk.22.attn_sinks	blk.22.attn_sinks	f32	[64]	3	22	256	OK
blk.22.attn_compress_ape	blk.22.attn_compress_ape	f32	[1024x4]	3	22	16384	OK
blk.22.attn_compress_norm.weight	blk.22.attn_compress_norm.weight	f32	[512]	3	22	2048	OK
blk.22.attn_compress_gate.weight	blk.22.attn_compress_gate.weight	bf16	[4096x1024]	3	22	8388608	OK
blk.22.attn_compress_kv.weight	blk.22.attn_compress_kv.weight	bf16	[4096x1024]	3	22	8388608	OK
blk.22.indexer.compress_ape	blk.22.indexer.compress_ape	f32	[256x4]	3	22	4096	OK
blk.22.indexer.compress_norm.weight	blk.22.indexer.compress_norm.weight	f32	[128]	3	22	512	OK
blk.22.indexer.compress_gate.weight	blk.22.indexer.compress_gate.weight	bf16	[4096x256]	3	22	2097152	OK
blk.22.indexer.compress_kv.weight	blk.22.indexer.compress_kv.weight	bf16	[4096x256]	3	22	2097152	OK
blk.22.indexer.proj.weight	blk.22.indexer.proj.weight	bf16	[4096x64]	3	22	524288	OK
blk.22.indexer.attn_q_b.weight	blk.22.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	3	22	8454144	OK
blk.22.attn_kv_a_norm.weight	blk.22.attn_kv_a_norm.weight	f32	[512]	3	22	2048	OK
blk.22.attn_q_a_norm.weight	blk.22.attn_q_a_norm.weight	f32	[1024]	3	22	4096	OK
blk.22.attn_kv_latent.weight	blk.22.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	3	22	2113536	OK
blk.22.attn_output_a.weight	blk.22.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	3	22	33816576	OK
blk.22.attn_output_b.weight	blk.22.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	3	22	33816576	OK
blk.22.attn_q_a.weight	blk.22.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	3	22	4227072	OK
blk.22.attn_q_b.weight	blk.22.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	3	22	33816576	OK
blk.22.attn_norm.weight	blk.22.attn_norm.weight	f32	[4096]	3	22	16384	OK
blk.22.ffn_down_exps.weight	blk.22.ffn_down_exps.weight	mxfp4	[2048x4096x256]	3	22	1140850688	OK
blk.22.ffn_gate_exps.weight	blk.22.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	3	22	1140850688	OK
blk.22.ffn_up_exps.weight	blk.22.ffn_up_exps.weight	mxfp4	[4096x2048x256]	3	22	1140850688	OK
blk.22.exp_probs_b	blk.22.exp_probs_b	f32	[256]	3	22	1024	OK
blk.22.ffn_gate_inp.weight	blk.22.ffn_gate_inp.weight	f32	[4096x256]	3	22	4194304	OK
blk.22.ffn_gate_shexp.weight	blk.22.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	3	22	8454144	OK
blk.22.ffn_down_shexp.weight	blk.22.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	3	22	8454144	OK
blk.22.ffn_up_shexp.weight	blk.22.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	3	22	8454144	OK
blk.22.ffn_norm.weight	blk.22.ffn_norm.weight	f32	[4096]	3	22	16384	OK
blk.22.hc_attn_base	blk.22.hc_attn_base	f32	[24]	3	22	96	OK
blk.22.hc_attn_fn	blk.22.hc_attn_fn	f32	[16384x24]	3	22	1572864	OK
blk.22.hc_attn_scale	blk.22.hc_attn_scale	f32	[3]	3	22	12	OK
blk.22.hc_ffn_base	blk.22.hc_ffn_base	f32	[24]	3	22	96	OK
blk.22.hc_ffn_fn	blk.22.hc_ffn_fn	f32	[16384x24]	3	22	1572864	OK
blk.22.hc_ffn_scale	blk.22.hc_ffn_scale	f32	[3]	3	22	12	OK
blk.23.attn_sinks	blk.23.attn_sinks	f32	[64]	3	23	256	OK
blk.23.attn_compress_ape	blk.23.attn_compress_ape	f32	[512x128]	3	23	262144	OK
blk.23.attn_compress_norm.weight	blk.23.attn_compress_norm.weight	f32	[512]	3	23	2048	OK
blk.23.attn_compress_gate.weight	blk.23.attn_compress_gate.weight	bf16	[4096x512]	3	23	4194304	OK
blk.23.attn_compress_kv.weight	blk.23.attn_compress_kv.weight	bf16	[4096x512]	3	23	4194304	OK
blk.23.attn_kv_a_norm.weight	blk.23.attn_kv_a_norm.weight	f32	[512]	3	23	2048	OK
blk.23.attn_q_a_norm.weight	blk.23.attn_q_a_norm.weight	f32	[1024]	3	23	4096	OK
blk.23.attn_kv_latent.weight	blk.23.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	3	23	2113536	OK
blk.23.attn_output_a.weight	blk.23.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	3	23	33816576	OK
blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	3	23	33816576	OK
blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	3	23	4227072	OK
blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	3	23	33816576	OK
blk.23.attn_norm.weight	blk.23.attn_norm.weight	f32	[4096]	3	23	16384	OK
blk.23.ffn_down_exps.weight	blk.23.ffn_down_exps.weight	mxfp4	[2048x4096x256]	3	23	1140850688	OK
blk.23.ffn_gate_exps.weight	blk.23.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	3	23	1140850688	OK
blk.23.ffn_up_exps.weight	blk.23.ffn_up_exps.weight	mxfp4	[4096x2048x256]	3	23	1140850688	OK
blk.23.exp_probs_b	blk.23.exp_probs_b	f32	[256]	3	23	1024	OK
blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	f32	[4096x256]	3	23	4194304	OK
blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	3	23	8454144	OK
blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	3	23	8454144	OK
blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	3	23	8454144	OK
blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	f32	[4096]	3	23	16384	OK
blk.23.hc_attn_base	blk.23.hc_attn_base	f32	[24]	3	23	96	OK
blk.23.hc_attn_fn	blk.23.hc_attn_fn	f32	[16384x24]	3	23	1572864	OK
blk.23.hc_attn_scale	blk.23.hc_attn_scale	f32	[3]	3	23	12	OK
blk.23.hc_ffn_base	blk.23.hc_ffn_base	f32	[24]	3	23	96	OK
blk.23.hc_ffn_fn	blk.23.hc_ffn_fn	f32	[16384x24]	3	23	1572864	OK
blk.23.hc_ffn_scale	blk.23.hc_ffn_scale	f32	[3]	3	23	12	OK
blk.24.attn_sinks	blk.24.attn_sinks	f32	[64]	4	24	256	OK
blk.24.attn_compress_ape	blk.24.attn_compress_ape	f32	[1024x4]	4	24	16384	OK
blk.24.attn_compress_norm.weight	blk.24.attn_compress_norm.weight	f32	[512]	4	24	2048	OK
blk.24.attn_compress_gate.weight	blk.24.attn_compress_gate.weight	bf16	[4096x1024]	4	24	8388608	OK
blk.24.attn_compress_kv.weight	blk.24.attn_compress_kv.weight	bf16	[4096x1024]	4	24	8388608	OK
blk.24.indexer.compress_ape	blk.24.indexer.compress_ape	f32	[256x4]	4	24	4096	OK
blk.24.indexer.compress_norm.weight	blk.24.indexer.compress_norm.weight	f32	[128]	4	24	512	OK
blk.24.indexer.compress_gate.weight	blk.24.indexer.compress_gate.weight	bf16	[4096x256]	4	24	2097152	OK
blk.24.indexer.compress_kv.weight	blk.24.indexer.compress_kv.weight	bf16	[4096x256]	4	24	2097152	OK
blk.24.indexer.proj.weight	blk.24.indexer.proj.weight	bf16	[4096x64]	4	24	524288	OK
blk.24.indexer.attn_q_b.weight	blk.24.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	4	24	8454144	OK
blk.24.attn_kv_a_norm.weight	blk.24.attn_kv_a_norm.weight	f32	[512]	4	24	2048	OK
blk.24.attn_q_a_norm.weight	blk.24.attn_q_a_norm.weight	f32	[1024]	4	24	4096	OK
blk.24.attn_kv_latent.weight	blk.24.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	4	24	2113536	OK
blk.24.attn_output_a.weight	blk.24.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	4	24	33816576	OK
blk.24.attn_output_b.weight	blk.24.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	4	24	33816576	OK
blk.24.attn_q_a.weight	blk.24.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	4	24	4227072	OK
blk.24.attn_q_b.weight	blk.24.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	4	24	33816576	OK
blk.24.attn_norm.weight	blk.24.attn_norm.weight	f32	[4096]	4	24	16384	OK
blk.24.ffn_down_exps.weight	blk.24.ffn_down_exps.weight	mxfp4	[2048x4096x256]	4	24	1140850688	OK
blk.24.ffn_gate_exps.weight	blk.24.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	4	24	1140850688	OK
blk.24.ffn_up_exps.weight	blk.24.ffn_up_exps.weight	mxfp4	[4096x2048x256]	4	24	1140850688	OK
blk.24.exp_probs_b	blk.24.exp_probs_b	f32	[256]	4	24	1024	OK
blk.24.ffn_gate_inp.weight	blk.24.ffn_gate_inp.weight	f32	[4096x256]	4	24	4194304	OK
blk.24.ffn_gate_shexp.weight	blk.24.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	4	24	8454144	OK
blk.24.ffn_down_shexp.weight	blk.24.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	4	24	8454144	OK
blk.24.ffn_up_shexp.weight	blk.24.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	4	24	8454144	OK
blk.24.ffn_norm.weight	blk.24.ffn_norm.weight	f32	[4096]	4	24	16384	OK
blk.24.hc_attn_base	blk.24.hc_attn_base	f32	[24]	4	24	96	OK
blk.24.hc_attn_fn	blk.24.hc_attn_fn	f32	[16384x24]	4	24	1572864	OK
blk.24.hc_attn_scale	blk.24.hc_attn_scale	f32	[3]	4	24	12	OK
blk.24.hc_ffn_base	blk.24.hc_ffn_base	f32	[24]	4	24	96	OK
blk.24.hc_ffn_fn	blk.24.hc_ffn_fn	f32	[16384x24]	4	24	1572864	OK
blk.24.hc_ffn_scale	blk.24.hc_ffn_scale	f32	[3]	4	24	12	OK
blk.25.attn_sinks	blk.25.attn_sinks	f32	[64]	4	25	256	OK
blk.25.attn_compress_ape	blk.25.attn_compress_ape	f32	[512x128]	4	25	262144	OK
blk.25.attn_compress_norm.weight	blk.25.attn_compress_norm.weight	f32	[512]	4	25	2048	OK
blk.25.attn_compress_gate.weight	blk.25.attn_compress_gate.weight	bf16	[4096x512]	4	25	4194304	OK
blk.25.attn_compress_kv.weight	blk.25.attn_compress_kv.weight	bf16	[4096x512]	4	25	4194304	OK
blk.25.attn_kv_a_norm.weight	blk.25.attn_kv_a_norm.weight	f32	[512]	4	25	2048	OK
blk.25.attn_q_a_norm.weight	blk.25.attn_q_a_norm.weight	f32	[1024]	4	25	4096	OK
blk.25.attn_kv_latent.weight	blk.25.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	4	25	2113536	OK
blk.25.attn_output_a.weight	blk.25.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	4	25	33816576	OK
blk.25.attn_output_b.weight	blk.25.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	4	25	33816576	OK
blk.25.attn_q_a.weight	blk.25.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	4	25	4227072	OK
blk.25.attn_q_b.weight	blk.25.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	4	25	33816576	OK
blk.25.attn_norm.weight	blk.25.attn_norm.weight	f32	[4096]	4	25	16384	OK
blk.25.ffn_down_exps.weight	blk.25.ffn_down_exps.weight	mxfp4	[2048x4096x256]	4	25	1140850688	OK
blk.25.ffn_gate_exps.weight	blk.25.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	4	25	1140850688	OK
blk.25.ffn_up_exps.weight	blk.25.ffn_up_exps.weight	mxfp4	[4096x2048x256]	4	25	1140850688	OK
blk.25.exp_probs_b	blk.25.exp_probs_b	f32	[256]	4	25	1024	OK
blk.25.ffn_gate_inp.weight	blk.25.ffn_gate_inp.weight	f32	[4096x256]	4	25	4194304	OK
blk.25.ffn_gate_shexp.weight	blk.25.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	4	25	8454144	OK
blk.25.ffn_down_shexp.weight	blk.25.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	4	25	8454144	OK
blk.25.ffn_up_shexp.weight	blk.25.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	4	25	8454144	OK
blk.25.ffn_norm.weight	blk.25.ffn_norm.weight	f32	[4096]	4	25	16384	OK
blk.25.hc_attn_base	blk.25.hc_attn_base	f32	[24]	4	25	96	OK
blk.25.hc_attn_fn	blk.25.hc_attn_fn	f32	[16384x24]	4	25	1572864	OK
blk.25.hc_attn_scale	blk.25.hc_attn_scale	f32	[3]	4	25	12	OK
blk.25.hc_ffn_base	blk.25.hc_ffn_base	f32	[24]	4	25	96	OK
blk.25.hc_ffn_fn	blk.25.hc_ffn_fn	f32	[16384x24]	4	25	1572864	OK
blk.25.hc_ffn_scale	blk.25.hc_ffn_scale	f32	[3]	4	25	12	OK
blk.26.attn_sinks	blk.26.attn_sinks	f32	[64]	4	26	256	OK
blk.26.attn_compress_ape	blk.26.attn_compress_ape	f32	[1024x4]	4	26	16384	OK
blk.26.attn_compress_norm.weight	blk.26.attn_compress_norm.weight	f32	[512]	4	26	2048	OK
blk.26.attn_compress_gate.weight	blk.26.attn_compress_gate.weight	bf16	[4096x1024]	4	26	8388608	OK
blk.26.attn_compress_kv.weight	blk.26.attn_compress_kv.weight	bf16	[4096x1024]	4	26	8388608	OK
blk.26.indexer.compress_ape	blk.26.indexer.compress_ape	f32	[256x4]	4	26	4096	OK
blk.26.indexer.compress_norm.weight	blk.26.indexer.compress_norm.weight	f32	[128]	4	26	512	OK
blk.26.indexer.compress_gate.weight	blk.26.indexer.compress_gate.weight	bf16	[4096x256]	4	26	2097152	OK
blk.26.indexer.compress_kv.weight	blk.26.indexer.compress_kv.weight	bf16	[4096x256]	4	26	2097152	OK
blk.26.indexer.proj.weight	blk.26.indexer.proj.weight	bf16	[4096x64]	4	26	524288	OK
blk.26.indexer.attn_q_b.weight	blk.26.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	4	26	8454144	OK
blk.26.attn_kv_a_norm.weight	blk.26.attn_kv_a_norm.weight	f32	[512]	4	26	2048	OK
blk.26.attn_q_a_norm.weight	blk.26.attn_q_a_norm.weight	f32	[1024]	4	26	4096	OK
blk.26.attn_kv_latent.weight	blk.26.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	4	26	2113536	OK
blk.26.attn_output_a.weight	blk.26.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	4	26	33816576	OK
blk.26.attn_output_b.weight	blk.26.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	4	26	33816576	OK
blk.26.attn_q_a.weight	blk.26.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	4	26	4227072	OK
blk.26.attn_q_b.weight	blk.26.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	4	26	33816576	OK
blk.26.attn_norm.weight	blk.26.attn_norm.weight	f32	[4096]	4	26	16384	OK
blk.26.ffn_down_exps.weight	blk.26.ffn_down_exps.weight	mxfp4	[2048x4096x256]	4	26	1140850688	OK
blk.26.ffn_gate_exps.weight	blk.26.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	4	26	1140850688	OK
