record_type	tensor_id	source_name	layer_id	family	source_dtype	source_shape	runtime_layout	owning_gpu	tp_rank	ep_rank	split_axis	shard_index	shard_count	expert_first	expert_count	kv_ratio	kv_rows_per_slot	bytes_estimate	source_pack_file	source_shard_offset	source_byte_length	kernel_family
replicated_control	blk.41.hc_attn_base	blk.41.hc_attn_base	41	control_or_router	f32	[24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	96	gpu7.weights	7161651200	96	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_base	blk.41.hc_attn_base	41	control_or_router	f32	[24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	96	gpu7.weights	7161651200	96	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_base	blk.41.hc_attn_base	41	control_or_router	f32	[24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	96	gpu7.weights	7161651200	96	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_base	blk.41.hc_attn_base	41	control_or_router	f32	[24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	96	gpu7.weights	7161651200	96	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_base	blk.41.hc_attn_base	41	control_or_router	f32	[24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	96	gpu7.weights	7161651200	96	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_base	blk.41.hc_attn_base	41	control_or_router	f32	[24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	96	gpu7.weights	7161651200	96	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_base	blk.41.hc_attn_base	41	control_or_router	f32	[24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	96	gpu7.weights	7161651200	96	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_fn	blk.41.hc_attn_fn	41	control_or_router	f32	[16384x24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	1572864	gpu7.weights	7161651456	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_attn_scale	blk.41.hc_attn_scale	41	control_or_router	f32	[3]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	12	gpu7.weights	7163224320	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_base	blk.41.hc_ffn_base	41	control_or_router	f32	[24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	96	gpu7.weights	7163224576	96	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_fn	blk.41.hc_ffn_fn	41	control_or_router	f32	[16384x24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	1572864	gpu7.weights	7163224832	1572864	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.41.hc_ffn_scale	blk.41.hc_ffn_scale	41	control_or_router	f32	[3]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	12	gpu7.weights	7164797696	12	ds4_hc_control_f32
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_sinks	blk.42.attn_sinks	42	control_or_router	f32	[64]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	256	gpu7.weights	7164797952	256	ds4_attention_control
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_ape	blk.42.attn_compress_ape	42	control_or_router	f32	[1024x4]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	16384	gpu7.weights	7164798208	16384	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.attn_compress_norm.weight	blk.42.attn_compress_norm.weight	42	control_or_router	f32	[512]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	2048	gpu7.weights	7164814592	2048	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	0	0	-1	tensor_dim	0	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	1	1	-1	tensor_dim	1	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	2	2	-1	tensor_dim	2	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	3	3	-1	tensor_dim	3	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	4	4	-1	tensor_dim	4	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	5	5	-1	tensor_dim	5	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	6	6	-1	tensor_dim	6	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_gate.weight	blk.42.attn_compress_gate.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	7	7	-1	tensor_dim	7	8	-1	0	-1	0	1048576	gpu7.weights	7164816640	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	0	0	-1	tensor_dim	0	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	1	1	-1	tensor_dim	1	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	2	2	-1	tensor_dim	2	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	3	3	-1	tensor_dim	3	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	4	4	-1	tensor_dim	4	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	5	5	-1	tensor_dim	5	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	6	6	-1	tensor_dim	6	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
dense_tp	blk.42.attn_compress_kv.weight	blk.42.attn_compress_kv.weight	42	dense_or_embedding	bf16	[4096x1024]	source_bf16	7	7	-1	tensor_dim	7	8	-1	0	-1	0	1048576	gpu7.weights	7173205248	8388608	ds4_compressor_bf16_f32_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_ape	blk.42.indexer.compress_ape	42	control_or_router	f32	[256x4]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	4096	gpu7.weights	7181593856	4096	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
replicated_control	blk.42.indexer.compress_norm.weight	blk.42.indexer.compress_norm.weight	42	control_or_router	f32	[128]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	512	gpu7.weights	7181597952	512	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	0	0	-1	tensor_dim	0	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	1	1	-1	tensor_dim	1	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	2	2	-1	tensor_dim	2	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	3	3	-1	tensor_dim	3	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	4	4	-1	tensor_dim	4	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	5	5	-1	tensor_dim	5	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	6	6	-1	tensor_dim	6	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_gate.weight	blk.42.indexer.compress_gate.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	7	7	-1	tensor_dim	7	8	-1	0	-1	0	262144	gpu7.weights	7181598464	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	0	0	-1	tensor_dim	0	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	1	1	-1	tensor_dim	1	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	2	2	-1	tensor_dim	2	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	3	3	-1	tensor_dim	3	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
dense_tp	blk.42.indexer.compress_kv.weight	blk.42.indexer.compress_kv.weight	42	dense_or_embedding	bf16	[4096x256]	source_bf16	4	4	-1	tensor_dim	4	8	-1	0	-1	0	262144	gpu7.weights	7183695616	2097152	ds4_indexer_mixed_pending
