timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:30:46.613, 2, 0, 20890, 11605
2026/05/23 06:30:46.613, 3, 4, 20812, 11683
2026/05/23 06:30:46.613, 4, 9, 20812, 11683
2026/05/23 06:30:46.614, 5, 0, 17470, 15025
2026/05/23 06:30:46.614, 6, 0, 17456, 15039
2026/05/23 06:30:46.614, 7, 0, 11620, 20875
2026/05/23 06:30:47.727, 0, 4, 21794, 10701
2026/05/23 06:30:47.727, 1, 1, 20812, 11683
2026/05/23 06:30:47.728, 2, 0, 20890, 11605
2026/05/23 06:30:47.728, 3, 12, 20812, 11683
2026/05/23 06:30:47.728, 4, 0, 20890, 11605
2026/05/23 06:30:47.728, 5, 0, 17470, 15025
2026/05/23 06:30:47.729, 6, 0, 17456, 15039
2026/05/23 06:30:47.729, 7, 0, 11620, 20875
2026/05/23 06:30:48.834, 0, 4, 21794, 10701
2026/05/23 06:30:48.835, 1, 0, 20890, 11605
2026/05/23 06:30:48.835, 2, 0, 20890, 11605
2026/05/23 06:30:48.835, 3, 0, 20890, 11605
2026/05/23 06:30:48.835, 4, 0, 20890, 11605
2026/05/23 06:30:48.836, 5, 0, 17470, 15025
2026/05/23 06:30:48.836, 6, 0, 17456, 15039
2026/05/23 06:30:48.836, 7, 0, 11620, 20875
2026/05/23 06:30:49.925, 0, 2, 21794, 10701
2026/05/23 06:30:49.925, 1, 0, 20890, 11605
2026/05/23 06:30:49.925, 2, 0, 20890, 11605
2026/05/23 06:30:49.926, 3, 0, 20890, 11605
2026/05/23 06:30:49.926, 4, 0, 20890, 11605
2026/05/23 06:30:49.926, 5, 0, 17470, 15025
2026/05/23 06:30:49.926, 6, 0, 17456, 15039
2026/05/23 06:30:49.926, 7, 0, 11620, 20875
2026/05/23 06:30:51.022, 0, 1, 21794, 10701
2026/05/23 06:30:51.022, 1, 0, 20890, 11605
2026/05/23 06:30:51.023, 2, 0, 20890, 11605
2026/05/23 06:30:51.023, 3, 0, 20890, 11605
2026/05/23 06:30:51.023, 4, 0, 20890, 11605
2026/05/23 06:30:51.023, 5, 0, 17470, 15025
2026/05/23 06:30:51.024, 6, 0, 17456, 15039
2026/05/23 06:30:51.024, 7, 0, 11620, 20875
2026/05/23 06:30:52.123, 0, 2, 21794, 10701
2026/05/23 06:30:52.123, 1, 0, 20890, 11605
2026/05/23 06:30:52.124, 2, 0, 20890, 11605
2026/05/23 06:30:52.124, 3, 0, 20890, 11605
2026/05/23 06:30:52.124, 4, 0, 20890, 11605
2026/05/23 06:30:52.124, 5, 0, 17470, 15025
2026/05/23 06:30:52.125, 6, 0, 17456, 15039
2026/05/23 06:30:52.125, 7, 0, 11620, 20875
2026/05/23 06:30:53.222, 0, 0, 21858, 10637
2026/05/23 06:30:53.223, 1, 0, 20890, 11605
2026/05/23 06:30:53.224, 2, 0, 20890, 11605
2026/05/23 06:30:53.224, 3, 0, 20890, 11605
2026/05/23 06:30:53.225, 4, 0, 20890, 11605
2026/05/23 06:30:53.226, 5, 0, 17470, 15025
2026/05/23 06:30:53.226, 6, 0, 17456, 15039
2026/05/23 06:30:53.227, 7, 0, 11620, 20875
2026/05/23 06:30:54.314, 0, 46, 24076, 8419
2026/05/23 06:30:54.314, 1, 2, 23108, 9387
2026/05/23 06:30:54.315, 2, 0, 20892, 11603
2026/05/23 06:30:54.315, 3, 0, 20892, 11603
2026/05/23 06:30:54.315, 4, 0, 20892, 11603
2026/05/23 06:30:54.315, 5, 0, 17472, 15023
2026/05/23 06:30:54.316, 6, 0, 17458, 15037
2026/05/23 06:30:54.316, 7, 0, 11622, 20873
2026/05/23 06:30:55.420, 0, 0, 24076, 8419
2026/05/23 06:30:55.421, 1, 0, 23108, 9387
2026/05/23 06:30:55.421, 2, 0, 20892, 11603
2026/05/23 06:30:55.421, 3, 0, 20892, 11603
2026/05/23 06:30:55.421, 4, 0, 20892, 11603
2026/05/23 06:30:55.422, 5, 0, 17472, 15023
2026/05/23 06:30:55.422, 6, 0, 17458, 15037
2026/05/23 06:30:55.422, 7, 0, 11622, 20873
2026/05/23 06:30:56.512, 0, 0, 24076, 8419
2026/05/23 06:30:56.512, 1, 0, 23108, 9387
2026/05/23 06:30:56.513, 2, 0, 20892, 11603
2026/05/23 06:30:56.513, 3, 0, 20892, 11603
2026/05/23 06:30:56.513, 4, 0, 20892, 11603
2026/05/23 06:30:56.514, 5, 0, 17472, 15023
2026/05/23 06:30:56.514, 6, 0, 17458, 15037
2026/05/23 06:30:56.515, 7, 0, 11622, 20873
2026/05/23 06:30:57.618, 0, 0, 24076, 8419
2026/05/23 06:30:57.619, 1, 0, 23108, 9387
2026/05/23 06:30:57.619, 2, 0, 20892, 11603
2026/05/23 06:30:57.620, 3, 0, 20892, 11603
2026/05/23 06:30:57.621, 4, 0, 20892, 11603
2026/05/23 06:30:57.621, 5, 0, 17472, 15023
2026/05/23 06:30:57.622, 6, 0, 17458, 15037
2026/05/23 06:30:57.622, 7, 0, 11622, 20873
2026/05/23 06:30:58.713, 0, 0, 24076, 8419
2026/05/23 06:30:58.713, 1, 0, 23108, 9387
2026/05/23 06:30:58.713, 2, 0, 20892, 11603
2026/05/23 06:30:58.713, 3, 0, 20892, 11603
2026/05/23 06:30:58.714, 4, 0, 20892, 11603
2026/05/23 06:30:58.714, 5, 0, 17472, 15023
2026/05/23 06:30:58.714, 6, 0, 17458, 15037
2026/05/23 06:30:58.714, 7, 0, 11622, 20873
2026/05/23 06:30:59.802, 0, 0, 24076, 8419
2026/05/23 06:30:59.803, 1, 0, 23108, 9387
2026/05/23 06:30:59.803, 2, 0, 20892, 11603
2026/05/23 06:30:59.803, 3, 0, 20892, 11603
2026/05/23 06:30:59.803, 4, 0, 20892, 11603
2026/05/23 06:30:59.804, 5, 0, 17472, 15023
2026/05/23 06:30:59.804, 6, 0, 17458, 15037
2026/05/23 06:30:59.804, 7, 0, 11622, 20873
2026/05/23 06:31:01.284, 0, 47, 0, 32495
2026/05/23 06:31:01.284, 1, 78, 0, 32495
2026/05/23 06:31:01.285, 2, 100, 0, 32495
